product_index,product_id,role,image_index,local_path,source_url,width,height,bytes,title
10,DFVT4S3BM,main_gallery,5,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/05_37a971f9.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_a41f9575d88ef433505ff7e5ccf99abd.jpg,80,80,294382,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,6,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/06_cd94c35e.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_bcb9c4b6bb5b7c9b2a28f5456c6d8f8a.jpg,80,80,272048,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,7,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/07_9f2ee780.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_b8764ed48295fe33507487416b985948.jpg,80,80,246717,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,8,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/08_397c9069.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_0fd32aee7bc5a22951971315274ecc58.jpg,80,80,308013,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,9,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/09_44c0ca7c.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_20e32e2295bfad6b08bd4031d5a5fe72.jpg,80,80,309157,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,10,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/10_206df96a.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_0e7f661189fcff3cae86dfdccdbd9b43.jpg,80,80,294285,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,11,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/11_1c13216b.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_73bccfde0f22cfaec76850747d9b171d.jpg,80,80,299183,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,main_gallery,12,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/main_gallery/12_0674159d.jpg,https://s13emagst.akamaized.net/products/102106/102105480/images/res_534073b53eff8ae89ae1295138be0e52.jpg,80,80,186378,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,1,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/01_86ec642b.gif,https://i.postimg.cc/Mp1WRmJT/9-21-1-1.gif,1280,640,13247033,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,2,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/02_05fb8010.jpg,https://i.postimg.cc/zvSDpRx4/detail-0fe2b157-9643-11f0-a945-751e56ff4634.jpg,0,0,175500,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,3,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/03_7feda922.jpg,https://i.postimg.cc/v8WmGpQd/detail-0fe2b159-9643-11f0-a945-751e56ff4634.jpg,0,0,167424,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,4,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/04_5ebcc5df.jpg,https://i.postimg.cc/Zq2qqm9M/detail-0fe2b154-9643-11f0-a945-751e56ff4634.jpg,0,0,129623,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,5,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/05_15ae90a9.jpg,https://i.postimg.cc/ZnhKrLxP/detail-0fe2b156-9643-11f0-a945-751e56ff4634.jpg,0,0,126239,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,6,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/06_129fbf62.jpg,https://i.postimg.cc/d1CVkfrh/detail-0fe2b155-9643-11f0-a945-751e56ff4634.jpg,0,0,124054,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,7,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/07_bca9a729.jpg,https://i.postimg.cc/05pN9L90/detail-0fe2b158-9643-11f0-a945-751e56ff4634.jpg,0,0,152611,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
10,DFVT4S3BM,detail_image,8,products/10_DFVT4S3BM_Set-laminator-A4A5A6-Excitat-Trimmer-incorporat-80-125-microni-la-rece-si-cald-cu-functi/detail_images/08_42dd638d.gif,https://i.postimg.cc/85h9ZYcM/image.gif,0,0,2956582,"Set laminator A4/A5/A6, Excitat®, Trimmer incorporat, 80-125 microni la rece si cald cu functie ABS anti blocare, zgomot scazut, incalzire rapida, control inteligent al temperaturii in functie de grosime, max. 160°C, 320mm/min, 220V, Negru"
11,DBG0VS3BM,main_gallery,1,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/01_11b50300.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_95c7fce14b98cf40e14ad6d2e43512ba.jpg,80,80,206456,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,main_gallery,2,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/02_f9bb6d96.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_1c4a8e177df159f95ecd59c7ffa6cf6a.jpg,80,80,150111,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,main_gallery,3,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/03_c5dfbbf7.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_52627aa0cd3f15a1af460521d232e64c.jpg,80,80,161900,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,main_gallery,4,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/04_2dc8891e.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_08b5a3775df4b352cece96ba6b300eeb.jpg,80,80,479062,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,main_gallery,5,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/05_35b04023.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_2906d12f5b565fe57a0039be97b22429.jpg,80,80,204533,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,main_gallery,6,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/06_4e30b474.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_5fce024a6a55b5f2ed6637a1e3956f5b.jpg,80,80,231212,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,main_gallery,7,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/main_gallery/07_21119ede.jpg,https://s13emagst.akamaized.net/products/101819/101818901/images/res_efdd1fe7f47d45f36634c9bc7321f0ed.jpg,80,80,290550,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,1,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/01_02819abb.gif,https://i.postimg.cc/13KQ8KRR/image.gif,1252,640,6829773,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,2,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/02_2ffad58b.gif,https://marketplace-static.emag.ro/resources/000/057/598/710/57598710.gif,970,400,1072658,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,3,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/03_08b47d8b.jpg,https://i.postimg.cc/rFPNM0Vv/detail-9a0a2f94-93cb-11f0-a945-751e56ff4634.jpg,800,800,227275,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,4,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/04_d3446a46.jpg,https://i.postimg.cc/9011GLj5/detail-792187de-93c9-11f0-a945-751e56ff4634.jpg,800,800,82578,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,5,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/05_7d493de9.jpg,https://i.postimg.cc/kX4v0FmC/detail-792187e9-93c9-11f0-a945-751e56ff4634.jpg,472,800,94521,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,6,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/06_92f1e943.jpg,https://i.postimg.cc/xC3P2683/detail-792187e6-93c9-11f0-a945-751e56ff4634.jpg,523,800,84633,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,7,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/07_e8367f27.jpg,https://i.postimg.cc/63XhgkWs/detail-792187e5-93c9-11f0-a945-751e56ff4634.jpg,0,0,117361,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,8,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/08_04fa1141.jpg,https://i.postimg.cc/sDX4k9r7/detail-792187ea-93c9-11f0-a945-751e56ff4634.jpg,0,0,107302,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,9,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/09_1e1436bd.jpg,https://i.postimg.cc/tgP5rqHx/detail-792187e4-93c9-11f0-a945-751e56ff4634.jpg,0,0,85625,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,10,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/10_3e3459cd.jpg,https://i.postimg.cc/BZCh9nPp/detail-792187e0-93c9-11f0-a945-751e56ff4634.jpg,0,0,85753,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,11,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/11_50798539.jpg,https://i.postimg.cc/C5vHZdb9/detail-792187e7-93c9-11f0-a945-751e56ff4634.jpg,0,0,114475,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,12,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/12_acc22805.jpg,https://i.postimg.cc/tCS2Jv52/detail-792187e2-93c9-11f0-a945-751e56ff4634.jpg,0,0,101145,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,13,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/13_40e6bf49.jpg,https://i.postimg.cc/XYtLcZtW/detail-792187e3-93c9-11f0-a945-751e56ff4634.jpg,0,0,115200,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
11,DBG0VS3BM,detail_image,14,products/11_DBG0VS3BM_Uscator-de-par-Excitat-montare-pe-perete-fara-gaururi-Turbo-Thermo-Control-3-trepte-de-t/detail_images/14_9d7db92e.jpg,https://i.postimg.cc/cLtMHx6L/detail-41db7844-93d2-11f0-a945-751e56ff4634.jpg,0,0,51991,"Uscator de par Excitat®, montare pe perete fara gaururi, Turbo, Thermo Control, 3 trepte de temperatura, 2 trepte de viteza, 2200W, 220-240V, durabil si fiabil, pentru hotel, vestiare sau baie, Alb"
12,D6MHW43BM,main_gallery,1,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/01_48af6c1d.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_84fdf789657f5a640d8e1d123068771b.jpg,80,80,373279,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,2,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/02_e75d4b8e.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_dfc5e97e6182aa5bffc192752dee0ce1.jpg,80,80,374924,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,3,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/03_715b4331.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_d0ebf787d9cda2bc24c417418fc1aa2f.jpg,80,80,275462,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,4,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/04_b07d39b2.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_d150f23b35693f9a60d80a795ceed989.jpg,80,80,259390,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,5,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/05_2d4f1bea.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_1b8e27362a02e0884ea6faea38b41c72.jpg,80,80,353033,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,6,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/06_8adc420e.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_25ed7c75f7ae2dc65573769538fce6d8.jpg,80,80,427159,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,7,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/07_5d2a6cae.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_b624af3957ae1865b92c4446cb2b201e.jpg,80,80,444084,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,8,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/08_0afc38c3.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_2970aab4b40323aeadf275b563ff87c1.jpg,80,80,384782,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,9,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/09_554f71fa.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_e6c03a7727087ab8aaa48586492398e2.jpg,80,80,432454,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,10,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/10_a9f0fe01.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_d096a0519917e4f34bae7fc7af1091b7.jpg,80,80,333217,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,main_gallery,11,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/main_gallery/11_54ffd3e7.jpg,https://s13emagst.akamaized.net/products/104339/104338711/images/res_963106b2ddade01c79c2264be8350afd.jpg,80,80,178862,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,detail_image,1,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/detail_images/01_6d06ca94.jpg,https://i.postimg.cc/qBgWnW8L/E-dao-tu.jpg,2730,1300,918994,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,detail_image,2,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/detail_images/02_4497b409.jpg,https://i.postimg.cc/8ksxWxhR/E1.jpg,1464,600,445656,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
12,D6MHW43BM,detail_image,3,products/12_D6MHW43BM_Cablu-de-incarcare-pentru-vehicul-electric-Excitat-Tip-2-la-Tip-2-32A-22kW-5m-trei-faze-/detail_images/03_4d871ef7.jpg,https://i.postimg.cc/F15PXWCY/E2.jpg,1280,525,174041,"Cablu de incarcare pentru vehicul electric, Excitat®, Tip 2 la Tip 2, 32A, 22kW, 5m, trei faze, impermeabil IP65, rezistent la ploaie si praf, pentru interior si exterior, compatibil cu majoritatea vehiculelor, cu geanta de transport"
